,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
33,2016-05-08,0.95,1103888.28,75492.89,804251.93,16818.7,207324.76,204118.09,2691.39,515.28,conventional,2016,BaltimoreWashington
34,2016-05-01,1.07,929492.14,67682.14,648816.85,15073.22,197919.93,194073.11,3244.04,602.78,conventional,2016,BaltimoreWashington
35,2016-04-24,1.13,915500.04,61118.12,638833.81,15861.03,199687.08,196063.01,3132.4,491.67,conventional,2016,BaltimoreWashington
36,2016-04-17,1.13,841839.93,59232.87,576827.09,15881.19,189898.78,185709.01,3034.21,1155.56,conventional,2016,BaltimoreWashington
37,2016-04-10,1.12,789348.02,64549.66,522216.25,13247.91,189334.2,186797.56,2536.64,0.0,conventional,2016,BaltimoreWashington
38,2016-04-03,1.14,770876.88,61532.85,523512.27,12784.45,173047.31,170235.01,2812.3,0.0,conventional,2016,BaltimoreWashington
39,2016-03-27,1.19,781627.98,59850.43,523531.51,15295.4,182950.64,179809.74,3140.9,0.0,conventional,2016,BaltimoreWashington
40,2016-03-20,1.1,880238.91,65397.0,614918.47,16342.85,183580.59,180891.69,2688.9,0.0,conventional,2016,BaltimoreWashington
41,2016-03-13,1.18,845574.79,59401.39,580134.23,18702.51,187336.66,184423.26,2913.4,0.0,conventional,2016,BaltimoreWashington
42,2016-03-06,1.21,819706.7,62539.58,541218.77,21461.02,194487.33,191744.58,2742.75,0.0,conventional,2016,BaltimoreWashington
43,2016-02-28,1.12,888570.06,61483.8,641585.11,20335.44,165165.71,162543.26,2622.45,0.0,conventional,2016,BaltimoreWashington
44,2016-02-21,1.2,739486.27,51913.21,446499.2,54665.59,186408.27,180041.53,6366.74,0.0,conventional,2016,BaltimoreWashington
45,2016-02-14,1.11,905144.72,72824.97,596869.49,60290.41,175159.85,168368.44,6791.41,0.0,conventional,2016,BaltimoreWashington
46,2016-02-07,1.1,966321.0,73754.24,621956.14,48009.43,222601.19,217666.76,4934.43,0.0,conventional,2016,BaltimoreWashington
47,2016-01-31,1.11,748107.09,52641.93,506187.66,24482.29,164795.21,161204.17,3591.04,0.0,conventional,2016,BaltimoreWashington
48,2016-01-24,1.09,1022653.39,69829.09,689359.24,24029.92,239435.14,233609.99,5825.15,0.0,conventional,2016,BaltimoreWashington
49,2016-01-17,1.17,836225.86,58788.02,535244.92,25662.38,216530.54,213938.82,2591.72,0.0,conventional,2016,BaltimoreWashington
50,2016-01-10,1.17,780979.13,60261.38,511067.0,26791.33,182859.42,180460.98,2398.44,0.0,conventional,2016,BaltimoreWashington
51,2016-01-03,1.11,816760.46,54491.78,583418.06,27147.33,151703.29,149408.43,2294.86,0.0,conventional,2016,BaltimoreWashington
0,2016-12-25,1.03,71168.92,27464.22,2892.64,6681.19,34130.87,33449.4,662.22,19.25,conventional,2016,Boise
1,2016-12-18,1.02,64421.58,28725.38,2337.22,5562.76,27796.22,27464.12,327.28,4.82,conventional,2016,Boise
2,2016-12-11,0.8,98346.8,30311.25,10382.62,4088.1,53564.83,53190.59,319.56,54.68,conventional,2016,Boise
3,2016-12-04,1.01,72471.63,34194.72,2996.3,3771.85,31508.76,31278.13,217.75,12.88,conventional,2016,Boise
4,2016-11-27,1.22,51941.45,23774.54,2187.17,5526.29,20453.45,20442.18,0.0,11.27,conventional,2016,Boise
5,2016-11-20,1.27,62526.51,28834.32,2463.45,7123.14,24105.6,24091.47,2.86,11.27,conventional,2016,Boise
6,2016-11-13,1.28,67212.14,32035.36,3042.08,6078.72,26055.98,25875.27,140.41,40.3,conventional,2016,Boise
7,2016-11-06,1.37,59587.14,24935.25,2893.68,7688.17,24070.04,23558.62,408.16,103.26,conventional,2016,Boise
8,2016-10-30,1.34,59788.57,25832.98,3018.08,7311.55,23625.96,22909.91,622.44,93.61,conventional,2016,Boise
9,2016-10-23,1.17,70652.14,27935.7,3769.48,6919.11,32027.85,30914.91,1098.42,14.52,conventional,2016,Boise
10,2016-10-16,1.09,77804.54,35485.6,2006.71,6689.31,33622.92,32413.74,1197.89,11.29,conventional,2016,Boise
11,2016-10-09,1.03,84234.53,38087.17,2089.42,6562.37,37495.57,28895.19,8576.21,24.17,conventional,2016,Boise
12,2016-10-02,0.9,106259.51,27542.88,8194.14,7082.7,63439.79,55975.11,7430.88,33.8,conventional,2016,Boise
13,2016-09-25,0.91,87557.13,39342.09,2342.03,5737.02,40135.99,34566.37,5564.81,4.81,conventional,2016,Boise
14,2016-09-18,0.97,82377.77,39719.19,2199.34,6951.12,33508.12,28303.11,5198.62,6.39,conventional,2016,Boise
15,2016-09-11,0.89,89822.98,41793.11,1783.77,6411.87,39834.23,38898.96,927.29,7.98,conventional,2016,Boise
16,2016-09-04,1.01,79683.06,37233.67,2055.59,7067.38,33326.42,31599.81,1718.65,7.96,conventional,2016,Boise
17,2016-08-28,0.99,78599.85,36837.75,1982.25,5918.5,33861.35,32151.54,1693.93,15.88,conventional,2016,Boise
18,2016-08-21,0.9,84013.04,40944.28,2078.24,4694.68,36295.84,34718.06,1577.78,0.0,conventional,2016,Boise
19,2016-08-14,0.93,88787.27,43525.98,1959.35,6569.03,36732.91,36020.5,671.26,41.15,conventional,2016,Boise
20,2016-08-07,0.76,70711.46,32775.33,2002.12,2.53,35931.48,35664.27,246.66,20.55,conventional,2016,Boise
21,2016-07-31,0.78,69620.36,30747.49,1920.5,2.53,36949.84,36949.84,0.0,0.0,conventional,2016,Boise
22,2016-07-24,0.74,65580.47,26990.4,1685.17,3.26,36901.64,36364.82,16.82,520.0,conventional,2016,Boise
23,2016-07-17,0.7,69052.66,27671.07,1614.16,6.29,39761.14,37729.96,799.61,1231.57,conventional,2016,Boise
24,2016-07-10,0.75,132511.44,39211.45,4977.23,3.06,88319.7,87357.84,20.39,941.47,conventional,2016,Boise
25,2016-07-03,0.77,136377.55,36208.26,6421.9,12.16,93735.23,93645.45,20.52,69.26,conventional,2016,Boise
26,2016-06-26,0.69,127961.84,34024.13,5853.32,9.3,88075.09,88025.14,34.45,15.5,conventional,2016,Boise
27,2016-06-19,0.7,129020.17,36119.41,6692.38,2.0,86206.38,86107.76,83.05,15.57,conventional,2016,Boise
28,2016-06-12,0.67,68721.61,34791.42,2578.94,2.63,31348.62,31094.59,245.8,8.23,conventional,2016,Boise
29,2016-06-05,0.63,95948.06,31280.0,5422.61,11.56,59233.89,59206.93,8.8,18.16,conventional,2016,Boise
30,2016-05-29,0.63,82549.14,29694.73,4570.07,6.61,48277.73,47343.36,926.1,8.27,conventional,2016,Boise
31,2016-05-22,0.65,75996.51,32112.63,3221.12,2.65,40660.11,40606.62,35.29,18.2,conventional,2016,Boise
32,2016-05-15,0.58,95143.57,34103.08,6201.35,15.58,54823.56,52268.89,2490.17,64.5,conventional,2016,Boise
33,2016-05-08,0.61,106409.67,43200.28,5397.41,7.29,57804.69,57439.5,330.49,34.7,conventional,2016,Boise
34,2016-05-01,0.63,82585.83,32240.97,3928.02,0.0,46416.84,46257.9,140.79,18.15,conventional,2016,Boise
35,2016-04-24,0.65,79562.45,36437.8,2849.95,590.88,39683.82,39671.39,5.85,6.58,conventional,2016,Boise
36,2016-04-17,0.67,109590.28,41244.44,9075.77,4729.87,54540.2,53939.82,14.55,585.83,conventional,2016,Boise
37,2016-04-10,0.82,86897.72,44344.9,3303.93,5340.61,33908.28,33662.76,156.09,89.43,conventional,2016,Boise
38,2016-04-03,0.82,97650.29,45952.69,5362.4,6316.0,40019.2,39916.37,94.75,8.08,conventional,2016,Boise
39,2016-03-27,0.81,101267.73,40228.96,6891.08,9114.47,45033.22,44763.68,242.28,27.26,conventional,2016,Boise
40,2016-03-20,0.94,83080.73,41756.47,2697.57,9201.19,29425.5,29351.66,62.69,11.15,conventional,2016,Boise
41,2016-03-13,0.83,100144.93,45571.1,4920.83,6448.33,43204.67,42383.79,784.39,36.49,conventional,2016,Boise
42,2016-03-06,0.86,97421.21,41714.26,5373.09,7307.07,43026.79,42481.59,527.8,17.4,conventional,2016,Boise
43,2016-02-28,0.89,89981.54,38143.38,5361.13,8767.1,37709.93,37217.14,472.26,20.53,conventional,2016,Boise
44,2016-02-21,0.74,93951.14,37807.51,9084.55,4890.81,42168.27,42111.91,50.05,6.31,conventional,2016,Boise
45,2016-02-14,0.94,78070.34,38043.2,5302.57,6617.29,28107.28,28012.67,85.14,9.47,conventional,2016,Boise
46,2016-02-07,0.82,123715.17,42825.57,14822.29,17989.29,48078.02,47555.74,452.82,69.46,conventional,2016,Boise
47,2016-01-31,0.94,83755.38,36196.35,4791.21,8440.95,34326.87,33947.26,46.78,332.83,conventional,2016,Boise
48,2016-01-24,0.9,58434.39,18003.36,4208.29,4714.06,31508.68,29874.81,1614.91,18.96,conventional,2016,Boise
49,2016-01-17,0.92,92385.23,34302.93,7884.23,8901.1,41296.97,40337.59,951.46,7.92,conventional,2016,Boise
50,2016-01-10,0.93,89880.9,31802.36,8347.01,9065.03,40666.5,40584.43,16.94,65.13,conventional,2016,Boise
51,2016-01-03,0.77,106106.95,43868.7,10276.84,5431.66,46529.75,46476.08,17.0,36.67,conventional,2016,Boise
0,2016-12-25,1.28,447600.75,4349.63,346516.32,4183.69,92551.11,91481.59,1069.52,0.0,conventional,2016,Boston
1,2016-12-18,1.09,579577.33,6123.84,488107.01,7765.43,77581.05,76135.49,1445.56,0.0,conventional,2016,Boston
2,2016-12-11,1.22,510800.58,3711.2,409645.98,5052.84,92390.56,90449.44,1634.18,306.94,conventional,2016,Boston
3,2016-12-04,1.26,473428.36,4371.95,393748.18,3449.16,71859.07,71377.77,307.69,173.61,conventional,2016,Boston
4,2016-11-27,1.45,391257.01,4243.2,317090.39,3069.37,66854.05,66399.33,31.11,423.61,conventional,2016,Boston
5,2016-11-20,1.39,475677.35,7917.9,356867.57,4915.71,105976.17,105940.61,35.56,0.0,conventional,2016,Boston
6,2016-11-13,1.56,397601.1,5233.97,314434.8,3726.92,74205.41,74205.41,0.0,0.0,conventional,2016,Boston
7,2016-11-06,1.62,366175.49,4016.72,284809.54,3370.17,73979.06,73804.06,0.0,175.0,conventional,2016,Boston
8,2016-10-30,1.67,376500.91,5542.76,304461.49,3787.66,62709.0,62705.31,3.69,0.0,conventional,2016,Boston
9,2016-10-23,1.58,439551.69,10444.8,335243.75,6144.55,87718.59,86922.76,0.0,795.83,conventional,2016,Boston
10,2016-10-16,1.6,453605.17,6472.04,345051.11,4742.43,97339.59,97339.59,0.0,0.0,conventional,2016,Boston
11,2016-10-09,1.49,468135.46,7435.21,366648.78,3837.72,90213.75,90213.75,0.0,0.0,conventional,2016,Boston
12,2016-10-02,1.59,459163.77,20871.74,340342.71,5003.77,92945.55,92945.55,0.0,0.0,conventional,2016,Boston
13,2016-09-25,1.53,483057.37,40864.15,338301.37,6515.89,97375.96,97375.96,0.0,0.0,conventional,2016,Boston
14,2016-09-18,1.45,489600.6,39970.65,346155.69,7080.02,96394.24,96061.7,332.54,0.0,conventional,2016,Boston
15,2016-09-11,1.27,672672.86,85204.27,470860.24,9617.73,106990.62,106090.54,900.08,0.0,conventional,2016,Boston
16,2016-09-04,1.41,541671.24,23481.94,381830.77,10225.22,126133.31,125074.64,665.06,393.61,conventional,2016,Boston
17,2016-08-28,1.37,582023.28,37757.36,388173.87,7653.7,148438.35,146015.83,1187.52,1235.0,conventional,2016,Boston
18,2016-08-21,1.31,586072.78,15419.55,353351.42,7923.98,209377.83,201033.61,7400.05,944.17,conventional,2016,Boston
19,2016-08-14,1.29,602605.29,20310.78,353845.28,8194.83,220254.4,215552.06,3642.34,1060.0,conventional,2016,Boston
20,2016-08-07,1.48,525387.25,15830.01,335033.53,8735.44,165788.27,165457.19,176.08,155.0,conventional,2016,Boston
21,2016-07-31,1.61,508949.6,12550.4,338691.73,8772.17,148935.3,147430.08,5.5,1499.72,conventional,2016,Boston
22,2016-07-24,1.52,509094.85,13099.78,343835.83,10965.64,141193.6,137804.71,11.11,3377.78,conventional,2016,Boston
23,2016-07-17,1.56,488508.05,11289.68,320250.99,10381.25,146586.13,142601.99,9.14,3975.0,conventional,2016,Boston
24,2016-07-10,1.32,549815.44,17289.06,359933.8,14982.9,157609.68,153175.43,49.25,4385.0,conventional,2016,Boston
25,2016-07-03,1.38,585484.69,11397.63,408601.95,17326.08,148159.03,143276.3,137.73,4745.0,conventional,2016,Boston
26,2016-06-26,1.33,626972.88,10379.75,433431.64,28898.79,154262.7,151759.78,142.92,2360.0,conventional,2016,Boston
27,2016-06-19,1.32,649660.14,10851.29,456521.61,38655.07,143632.17,141650.87,141.3,1840.0,conventional,2016,Boston
28,2016-06-12,1.29,632855.52,12891.22,421978.89,43090.81,154894.6,152477.5,87.1,2330.0,conventional,2016,Boston
29,2016-06-05,1.26,634989.55,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,1581.67,conventional,2016,Boston
30,2016-05-29,1.08,673496.13,7708.04,461424.99,72848.75,131514.35,129466.02,142.22,1906.11,conventional,2016,Boston
31,2016-05-22,1.05,665086.17,4319.45,430580.52,81859.54,148326.66,146904.74,136.92,1285.0,conventional,2016,Boston
32,2016-05-15,1.06,709563.16,5790.13,517840.35,63055.48,122877.2,122533.87,198.89,144.44,conventional,2016,Boston
33,2016-05-08,0.85,924194.42,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0.0,conventional,2016,Boston
34,2016-05-01,1.05,716003.18,4764.79,520369.75,54779.3,136089.34,136034.89,54.45,0.0,conventional,2016,Boston
35,2016-04-24,1.07,626895.08,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,conventional,2016,Boston
36,2016-04-17,1.08,617179.71,3871.79,438210.92,43926.9,131170.1,131035.57,109.53,25.0,conventional,2016,Boston
37,2016-04-10,0.99,652546.84,4326.56,456029.59,74452.3,117738.39,117521.44,87.78,129.17,conventional,2016,Boston
38,2016-04-03,1.11,559718.46,4683.35,406529.44,42112.53,106393.14,106262.03,131.11,0.0,conventional,2016,Boston
39,2016-03-27,1.08,639420.34,4253.9,463187.03,51477.79,120501.62,120388.84,112.78,0.0,conventional,2016,Boston
40,2016-03-20,1.1,645235.38,5364.32,490720.39,34714.64,114436.03,114286.03,150.0,0.0,conventional,2016,Boston
41,2016-03-13,1.05,651211.44,5420.01,487268.37,46932.61,111590.45,111440.08,150.37,0.0,conventional,2016,Boston
42,2016-03-06,1.1,600639.74,6153.04,434300.22,36352.99,123833.49,123551.47,282.02,0.0,conventional,2016,Boston
43,2016-02-28,1.08,652943.0,6632.53,506048.61,36934.25,103327.61,102683.47,644.14,0.0,conventional,2016,Boston
44,2016-02-21,1.14,553709.44,5600.54,388956.7,36873.84,122278.36,120040.08,2238.28,0.0,conventional,2016,Boston
45,2016-02-14,0.98,751656.56,7591.61,560259.15,58165.42,125640.38,123660.33,1980.05,0.0,conventional,2016,Boston
46,2016-02-07,1.05,678810.37,5986.94,511548.6,25200.19,136074.64,134178.5,1896.14,0.0,conventional,2016,Boston
47,2016-01-31,1.03,651616.91,6037.25,501280.47,25252.35,119046.84,118219.26,827.58,0.0,conventional,2016,Boston
48,2016-01-24,1.05,670376.77,3107.96,482030.79,26052.91,159185.11,158806.43,378.68,0.0,conventional,2016,Boston
49,2016-01-17,1.02,665217.66,4392.86,486767.87,32505.74,141551.19,141307.39,243.8,0.0,conventional,2016,Boston
50,2016-01-10,1.15,536674.53,4120.09,391873.45,13321.08,127359.91,127177.65,182.26,0.0,conventional,2016,Boston
51,2016-01-03,1.01,610622.03,5112.51,492477.86,21182.52,91849.14,91579.91,269.23,0.0,conventional,2016,Boston
0,2016-12-25,1.41,103035.45,1197.33,64434.59,42.09,37361.44,35701.24,1660.2,0.0,conventional,2016,BuffaloRochester
1,2016-12-18,1.36,85340.08,1276.16,52115.34,60.37,31888.21,29696.94,2191.27,0.0,conventional,2016,BuffaloRochester
2,2016-12-11,1.47,89037.86,967.77,62963.23,54.34,25052.52,23315.81,1736.71,0.0,conventional,2016,BuffaloRochester
3,2016-12-04,1.66,72203.16,960.31,54243.42,22.85,16976.58,15683.05,1256.03,37.5,conventional,2016,BuffaloRochester
4,2016-11-27,1.57,73261.05,1006.16,50581.93,12.21,21660.75,21641.31,0.0,19.44,conventional,2016,BuffaloRochester
5,2016-11-20,1.63,78675.66,1426.31,52281.34,27.83,24940.18,24940.18,0.0,0.0,conventional,2016,BuffaloRochester
6,2016-11-13,1.6,87366.58,1891.82,56517.54,84.41,28872.81,28872.81,0.0,0.0,conventional,2016,BuffaloRochester
7,2016-11-06,1.64,81691.65,1321.66,56677.66,79.68,23612.65,23400.15,0.0,212.5,conventional,2016,BuffaloRochester
8,2016-10-30,1.65,71163.53,1130.02,56077.13,81.81,13874.57,13874.57,0.0,0.0,conventional,2016,BuffaloRochester
9,2016-10-23,1.6,110744.71,1171.55,50973.9,78.19,58521.07,58521.07,0.0,0.0,conventional,2016,BuffaloRochester
10,2016-10-16,1.36,131180.81,1282.7,61796.23,50.56,68051.32,68051.32,0.0,0.0,conventional,2016,BuffaloRochester
11,2016-10-09,1.37,135059.42,1117.12,68716.59,112.39,65113.32,65113.32,0.0,0.0,conventional,2016,BuffaloRochester
12,2016-10-02,1.35,132143.53,1119.57,62757.12,90.39,68176.45,68176.45,0.0,0.0,conventional,2016,BuffaloRochester
13,2016-09-25,1.4,134327.1,4198.36,62355.89,35.97,67736.88,67732.44,4.44,0.0,conventional,2016,BuffaloRochester
14,2016-09-18,1.54,122908.68,2692.89,70019.45,52.12,50144.22,49337.59,806.63,0.0,conventional,2016,BuffaloRochester
15,2016-09-11,1.38,124095.82,1657.87,81283.86,65.32,41088.77,39986.67,1102.1,0.0,conventional,2016,BuffaloRochester
16,2016-09-04,1.48,95473.7,3089.84,67790.92,68.67,24524.27,24296.23,53.04,175.0,conventional,2016,BuffaloRochester
17,2016-08-28,1.4,114645.7,2682.18,64245.65,67.48,47650.39,46025.39,0.0,1625.0,conventional,2016,BuffaloRochester
18,2016-08-21,1.33,119865.41,1543.34,70785.26,43.73,47493.08,46013.08,0.0,1480.0,conventional,2016,BuffaloRochester
19,2016-08-14,1.41,114328.4,2645.81,72836.99,71.45,38774.15,37629.15,0.0,1145.0,conventional,2016,BuffaloRochester
20,2016-08-07,1.5,104314.72,1781.61,74560.52,42.97,27929.62,26109.62,0.0,1820.0,conventional,2016,BuffaloRochester
21,2016-07-31,1.45,108088.47,1792.17,64652.42,54.78,41589.1,40894.1,0.0,695.0,conventional,2016,BuffaloRochester
22,2016-07-24,1.44,104126.3,1156.82,63920.78,61.8,38986.9,34596.9,0.0,4390.0,conventional,2016,BuffaloRochester
23,2016-07-17,1.3,141880.95,1389.23,71781.92,102.25,68607.55,66177.55,0.0,2430.0,conventional,2016,BuffaloRochester
24,2016-07-10,1.25,183741.31,1425.12,88105.93,46.25,94164.01,89911.51,0.0,4252.5,conventional,2016,BuffaloRochester
25,2016-07-03,1.3,180609.07,1424.51,85758.67,53.07,93372.82,88472.82,0.0,4900.0,conventional,2016,BuffaloRochester
26,2016-06-26,1.26,160806.44,1326.74,74746.95,83.37,84649.38,81949.38,0.0,2700.0,conventional,2016,BuffaloRochester
27,2016-06-19,1.23,169756.02,1776.91,80406.95,57.85,87514.31,84829.31,0.0,2685.0,conventional,2016,BuffaloRochester
28,2016-06-12,1.15,182471.54,4629.34,79865.0,107.12,97870.08,95730.08,0.0,2140.0,conventional,2016,BuffaloRochester
29,2016-06-05,1.15,173445.42,1451.17,78923.0,258.4,92812.85,90282.85,0.0,2530.0,conventional,2016,BuffaloRochester
30,2016-05-29,1.19,147423.25,1442.3,81631.15,353.83,63995.97,63440.97,0.0,555.0,conventional,2016,BuffaloRochester
31,2016-05-22,1.12,168251.29,1532.9,72247.42,856.81,93614.16,92304.16,0.0,1310.0,conventional,2016,BuffaloRochester
32,2016-05-15,1.09,164790.54,1410.85,72074.47,1160.99,90144.23,90144.23,0.0,0.0,conventional,2016,BuffaloRochester
33,2016-05-08,1.09,201142.55,1613.21,97493.47,764.71,101271.16,101271.16,0.0,0.0,conventional,2016,BuffaloRochester
34,2016-05-01,1.11,171441.29,1248.25,69913.84,1640.55,98638.65,98638.65,0.0,0.0,conventional,2016,BuffaloRochester
35,2016-04-24,1.15,171142.36,1391.01,69260.58,1784.73,98706.04,98706.04,0.0,0.0,conventional,2016,BuffaloRochester
36,2016-04-17,1.14,169355.39,1167.23,67584.91,57.68,100545.57,100545.57,0.0,0.0,conventional,2016,BuffaloRochester
37,2016-04-10,1.1,152123.92,1278.33,55802.4,53.93,94989.26,94766.21,113.33,109.72,conventional,2016,BuffaloRochester
38,2016-04-03,1.04,154802.0,1164.29,72025.38,18.55,81593.78,81542.67,51.11,0.0,conventional,2016,BuffaloRochester
39,2016-03-27,1.13,149462.64,1511.79,64644.2,44.46,83262.19,83262.19,0.0,0.0,conventional,2016,BuffaloRochester
40,2016-03-20,1.14,140364.11,1110.75,62343.76,54.56,76855.04,76855.04,0.0,0.0,conventional,2016,BuffaloRochester
41,2016-03-13,1.11,163501.31,1393.58,77324.69,25.28,84757.76,84757.76,0.0,0.0,conventional,2016,BuffaloRochester
42,2016-03-06,1.36,141228.53,1473.3,60516.83,32.49,79205.91,79197.02,8.89,0.0,conventional,2016,BuffaloRochester
43,2016-02-28,1.22,154057.74,1658.99,78720.64,36.18,73641.93,72861.93,780.0,0.0,conventional,2016,BuffaloRochester
44,2016-02-21,1.31,126537.43,1500.02,52665.54,31.37,72340.5,69018.28,3322.22,0.0,conventional,2016,BuffaloRochester
45,2016-02-14,1.29,137984.28,1921.88,60453.06,40.49,75568.85,73328.85,2240.0,0.0,conventional,2016,BuffaloRochester
46,2016-02-07,1.3,177910.41,2262.36,76308.98,123.88,99215.19,97444.08,1771.11,0.0,conventional,2016,BuffaloRochester
47,2016-01-31,1.21,164453.65,2015.15,81676.45,88.82,80673.23,79715.45,957.78,0.0,conventional,2016,BuffaloRochester
48,2016-01-24,1.31,147469.99,467.72,54309.11,131.18,92561.98,92435.31,126.67,0.0,conventional,2016,BuffaloRochester
49,2016-01-17,1.38,132286.31,1778.63,49448.64,120.55,80938.49,80938.49,0.0,0.0,conventional,2016,BuffaloRochester
50,2016-01-10,1.35,134522.52,1619.0,52034.4,110.07,80759.05,80759.05,0.0,0.0,conventional,2016,BuffaloRochester
51,2016-01-03,1.39,130620.57,1486.6,57210.68,98.93,71824.36,71824.36,0.0,0.0,conventional,2016,BuffaloRochester
0,2016-12-25,0.94,5414937.46,1579234.89,2192460.84,99997.75,1543243.98,1405419.8,99069.58,38754.6,conventional,2016,California
